fund_id,fund_name,amc_id,category_id,risk_rating_id,benchmark_id,inception_date
43761,Fund 3,4,6,2,2,2003-03-22
43762,Fund 50,3,5,1,4,2001-08-02
43763,Fund 135,6,4,4,4,2015-05-28
43764,Fund 65,5,2,3,3,1991-10-27
43765,Fund 33,6,3,2,1,2008-07-08
43766,Fund 22,2,5,1,5,2003-05-25
43767,Fund 192,5,6,3,1,1992-02-08
43768,Fund 194,6,2,2,2,2018-04-23
43769,Fund 143,3,3,4,5,2020-08-12
43770,Fund 194,5,3,3,2,2000-05-10
43771,Fund 51,5,2,3,3,2011-03-15
43772,Fund 23,6,2,4,2,2020-11-02
43773,Fund 174,6,1,2,2,2010-10-05
43774,Fund 176,8,1,4,5,2010-02-07
43775,Fund 93,2,5,3,4,1991-01-01
43776,Fund 170,5,3,4,5,2016-07-15
43777,Fund 42,8,3,3,5,2003-12-22
43778,Fund 161,7,2,2,4,2012-09-05
43779,Fund 187,5,5,2,3,2011-05-13
43780,Fund 143,2,1,3,5,2017-09-11
43781,Fund 175,6,1,2,2,2009-02-24
43782,Fund 53,4,4,2,1,2020-10-05
43783,Fund 19,8,3,3,2,2000-04-25
43784,Fund 108,7,4,4,3,1991-02-08
43785,Fund 99,4,2,4,5,2007-01-11
43786,Fund 110,7,4,1,4,1994-11-24
43787,Fund 195,5,1,3,5,2022-08-09
43788,Fund 65,6,1,3,3,1993-06-02
43789,Fund 65,3,3,4,3,2012-11-12
43790,Fund 193,5,4,4,1,1999-10-05
43791,Fund 162,6,4,2,3,2018-12-28
43792,Fund 7,3,6,4,3,2019-02-21
43793,Fund 36,5,1,1,1,2004-07-02
43794,Fund 73,7,5,1,4,2002-09-19
43795,Fund 136,5,5,1,5,2010-07-24
43796,Fund 151,6,6,2,3,2009-01-24
43797,Fund 139,1,1,2,4,1993-10-21
43798,Fund 33,2,1,1,3,2005-01-11
43799,Fund 187,8,5,3,4,2011-11-21
43800,Fund 59,4,6,1,3,1992-06-26
43801,Fund 7,6,6,4,1,2010-08-19
43802,Fund 96,2,5,3,3,2004-01-15
43803,Fund 39,7,2,4,1,2022-09-09
43804,Fund 64,6,4,4,4,1997-12-01
43805,Fund 54,2,1,2,4,1997-12-04
43806,Fund 142,1,2,4,4,2010-05-11
43807,Fund 71,3,6,4,4,2019-02-22
43808,Fund 91,4,2,2,2,2020-01-10
43809,Fund 103,3,5,3,3,1992-08-03
43810,Fund 8,3,3,3,2,2012-01-14
43811,Fund 124,1,5,3,5,2018-12-09
43812,Fund 10,6,1,2,1,2006-02-15
43813,Fund 176,8,2,2,4,2022-12-20
43814,Fund 153,1,1,4,5,2005-10-18
43815,Fund 53,4,1,2,2,2008-07-12
43816,Fund 45,6,4,2,3,1999-01-28
43817,Fund 27,7,2,2,2,2000-08-01
43818,Fund 105,2,3,2,3,2020-10-26
43819,Fund 1,3,1,2,5,2017-04-20
43820,Fund 140,1,3,1,5,2021-10-02
43821,Fund 79,6,4,1,4,1990-10-26
43822,Fund 142,8,5,2,5,2000-09-17
43823,Fund 41,7,4,4,1,2013-10-26
43824,Fund 112,1,3,1,1,1998-12-02
43825,Fund 69,3,2,4,4,2007-02-19
43826,Fund 2,4,4,1,1,1998-09-08
43827,Fund 81,2,1,2,2,2009-08-15
43828,Fund 66,5,2,1,3,2014-01-19
43829,Fund 70,3,2,3,5,2007-05-04
43830,Fund 162,7,3,1,3,2004-08-07
43831,Fund 59,7,4,1,5,1995-05-27
43832,Fund 172,8,6,2,5,2018-12-23
43833,Fund 102,4,4,4,3,2014-06-24
43834,Fund 175,7,2,2,1,2014-06-25
43835,Fund 184,3,1,2,3,1995-03-18
43836,Fund 10,5,3,3,2,1994-12-24
43837,Fund 121,4,6,3,5,2000-03-20
43838,Fund 98,2,6,1,5,2016-01-09
43839,Fund 137,3,4,4,1,2013-05-14
43840,Fund 141,1,4,2,5,2020-11-28
43841,Fund 30,4,3,3,1,2013-07-06
43842,Fund 44,7,3,4,3,1995-08-25
43843,Fund 132,4,2,1,4,2008-10-27
43844,Fund 151,4,5,1,3,2006-05-13
43845,Fund 192,7,3,4,3,1993-06-13
43846,Fund 83,7,5,2,3,2019-10-14
43847,Fund 15,1,1,3,1,2001-12-03
43848,Fund 59,5,4,2,3,2013-04-08
43849,Fund 132,5,4,1,4,2002-05-06
43850,Fund 174,5,4,2,4,2000-12-08
43851,Fund 149,4,5,4,3,2010-06-07
43852,Fund 119,8,3,1,1,2014-08-05
43853,Fund 127,1,4,4,1,1991-10-15
43854,Fund 86,5,2,1,5,2002-06-09
43855,Fund 43,2,5,2,1,2018-01-20
43856,Fund 140,1,6,4,4,2009-05-25
43857,Fund 24,1,6,3,5,2022-06-15
43858,Fund 78,1,1,2,2,2015-08-26
43859,Fund 142,8,5,3,4,2021-05-01
43860,Fund 59,8,2,4,5,1998-02-20
43861,Fund 60,6,6,1,2,2021-07-28
43862,Fund 90,6,6,3,5,1995-05-05
43863,Fund 170,5,1,3,2,2013-02-15
43864,Fund 13,3,1,2,1,2022-02-10
43865,Fund 198,1,1,2,5,2004-10-18
43866,Fund 15,1,5,3,1,2010-07-14
43867,Fund 133,8,3,1,1,2017-06-28
43868,Fund 159,2,5,2,4,1992-09-05
43869,Fund 102,4,3,4,5,1993-11-05
43870,Fund 173,8,4,3,3,2010-10-20
43871,Fund 31,8,3,1,1,2018-08-11
43872,Fund 36,8,2,1,5,2022-05-15
43873,Fund 111,1,3,2,5,2018-12-22
43874,Fund 88,1,3,2,4,2004-03-26
43875,Fund 151,8,6,4,1,2010-01-15
43876,Fund 16,8,3,2,1,2017-07-24
43877,Fund 101,3,5,3,2,1999-11-06
43878,Fund 192,1,1,2,4,2003-02-06
43879,Fund 45,8,4,2,1,2020-12-14
43880,Fund 181,2,1,1,1,1993-05-17
43881,Fund 21,8,2,3,2,2020-04-03
43882,Fund 14,4,4,1,4,2002-01-27
43883,Fund 133,4,3,1,2,2019-09-16
43884,Fund 9,1,3,4,1,1992-03-03
43885,Fund 33,2,3,3,3,1999-02-13
43886,Fund 87,8,2,1,4,2018-12-16
43887,Fund 48,2,1,3,4,2017-10-01
43888,Fund 44,6,2,1,3,2013-10-26
43889,Fund 43,6,6,3,3,2021-03-15
43890,Fund 132,2,2,1,1,2014-02-08
43891,Fund 107,1,4,3,2,2008-12-11
43892,Fund 57,8,4,3,4,2004-11-07
43893,Fund 100,5,2,1,1,2010-12-25
43894,Fund 73,1,4,1,2,1994-07-07
43895,Fund 21,4,2,3,1,1997-04-20
43896,Fund 68,2,6,3,5,1992-01-14
43897,Fund 4,5,4,3,4,1998-01-03
43898,Fund 184,3,5,3,1,2019-08-03
43899,Fund 169,1,5,2,3,2012-11-17
43900,Fund 172,1,6,3,3,1999-12-21
43901,Fund 41,7,5,2,4,1995-02-20
43902,Fund 110,7,2,2,4,2020-08-23
43903,Fund 162,2,1,3,4,2006-04-12
43904,Fund 105,3,1,4,5,1997-01-13
43905,Fund 102,1,2,1,1,2007-01-28
43906,Fund 61,8,1,2,2,1990-05-09
43907,Fund 180,7,5,2,5,1993-01-15
43908,Fund 134,2,6,2,4,2004-12-04
43909,Fund 161,2,1,2,3,2017-12-03
43910,Fund 171,7,4,3,4,2016-01-12
43911,Fund 165,6,1,3,3,2014-03-05
43912,Fund 18,6,1,3,2,2018-10-03
43913,Fund 160,8,5,4,5,2011-12-01
43914,Fund 157,8,5,3,5,2021-06-08
43915,Fund 86,3,6,3,2,2005-11-13
43916,Fund 69,5,2,4,3,2008-09-06
43917,Fund 66,4,5,4,5,1995-08-03
43918,Fund 35,8,3,3,1,2015-08-10
43919,Fund 196,6,5,2,2,2009-04-27
43920,Fund 165,6,6,3,1,2015-12-24
43921,Fund 116,4,4,2,5,2005-07-17
43922,Fund 188,2,6,2,1,1999-02-02
43923,Fund 40,2,5,2,5,2021-08-14
43924,Fund 64,1,2,2,4,1991-02-15
43925,Fund 132,1,4,3,5,2003-11-24
43926,Fund 189,7,1,4,4,2015-04-10
43927,Fund 31,2,2,4,4,1992-01-22
43928,Fund 179,5,5,3,3,2006-04-09
43929,Fund 119,7,4,3,3,2001-05-27
43930,Fund 142,1,3,4,5,1994-11-03
43931,Fund 121,1,1,1,1,2009-11-10
43932,Fund 180,2,5,1,3,1998-06-10
43933,Fund 179,3,4,1,4,1992-03-16
43934,Fund 132,2,1,4,3,2003-04-24
43935,Fund 169,4,6,4,5,2022-06-20
43936,Fund 96,1,1,4,1,2000-05-20
43937,Fund 69,6,4,2,2,1991-10-06
43938,Fund 14,1,3,1,3,2010-08-26
43939,Fund 171,6,1,1,1,2017-04-08
43940,Fund 168,2,2,4,5,1997-02-16
43941,Fund 74,3,3,4,3,2000-05-19
43942,Fund 81,8,3,4,1,2011-07-27
43943,Fund 31,2,5,4,1,2005-08-24
43944,Fund 155,3,3,3,1,2002-09-26
43945,Fund 120,7,6,3,2,1996-02-23
43946,Fund 88,4,5,4,1,2015-07-05
43947,Fund 135,7,3,3,3,2008-10-09
43948,Fund 65,3,3,3,3,1991-10-06
43949,Fund 135,2,5,4,2,2021-03-10
43950,Fund 66,7,3,3,5,2002-04-04
43951,Fund 166,8,4,3,5,1994-06-19
43952,Fund 164,5,5,2,4,2011-04-26
43953,Fund 76,8,5,2,3,1990-06-16
43954,Fund 84,4,6,4,3,1991-07-05
43955,Fund 106,2,3,2,2,2001-06-07
43956,Fund 36,4,4,1,4,2015-06-06
43957,Fund 112,8,2,4,3,2008-10-07
43958,Fund 5,3,2,1,3,2010-03-16
43959,Fund 81,6,5,4,3,1998-10-25
43960,Fund 59,4,2,4,2,1999-04-14
43961,Fund 66,7,5,3,3,2006-05-12
43962,Fund 176,5,1,1,3,2022-10-05
43963,Fund 135,1,4,1,1,2008-04-27
43964,Fund 67,1,4,3,2,2015-09-04
43965,Fund 45,5,1,1,4,2014-07-05
43966,Fund 74,8,2,1,4,1996-11-25
43967,Fund 162,1,4,4,1,2005-01-08
43968,Fund 135,8,6,2,1,2012-03-22
43969,Fund 85,4,6,3,2,2002-09-04
43970,Fund 140,8,1,4,5,1998-07-07
43971,Fund 61,5,2,1,4,2003-10-22
43972,Fund 32,5,4,2,2,2003-01-15
43973,Fund 29,8,5,4,2,2020-04-17
43974,Fund 111,4,6,4,5,2009-04-23
43975,Fund 144,6,3,4,4,2022-12-13
43976,Fund 160,3,4,4,1,1996-04-12
43977,Fund 130,3,1,3,4,1991-03-19
43978,Fund 146,1,5,2,1,2001-12-26
43979,Fund 137,8,3,2,2,2022-04-21
43980,Fund 11,2,2,3,4,2006-08-24
43981,Fund 51,1,3,4,1,2003-08-06
43982,Fund 142,3,5,1,1,2008-07-12
43983,Fund 28,3,2,3,4,1995-11-18
43984,Fund 124,7,4,2,5,2017-09-10
43985,Fund 89,3,1,1,1,2002-05-28
43986,Fund 35,2,5,3,2,2019-05-11
43987,Fund 122,5,4,1,2,2010-07-27
43988,Fund 79,5,5,3,4,2019-03-02
43989,Fund 72,8,5,1,5,1992-05-15
43990,Fund 133,6,3,3,2,2012-09-16
43991,Fund 76,2,4,1,1,2016-07-03
43992,Fund 6,3,3,3,5,2002-11-02
43993,Fund 5,5,1,4,2,2022-04-06
43994,Fund 155,1,2,1,3,2003-07-06
43995,Fund 110,6,6,2,3,2012-09-08
43996,Fund 177,3,5,4,5,1996-06-19
43997,Fund 197,4,4,2,3,1999-02-12
43998,Fund 162,3,4,2,1,2014-08-02
43999,Fund 86,7,4,2,2,2002-12-14
44000,Fund 104,8,2,4,1,2009-05-14
44001,Fund 143,1,2,4,5,2011-08-14
44002,Fund 84,8,3,4,1,2007-05-03
44003,Fund 44,4,2,3,1,2022-05-22
44004,Fund 58,4,5,3,4,2019-08-12
44005,Fund 6,2,6,2,1,2011-03-21
44006,Fund 145,8,3,2,1,2011-12-23
44007,Fund 105,5,1,3,2,2008-05-16
44008,Fund 123,1,4,1,5,1999-08-12
44009,Fund 130,7,6,2,4,2004-07-25
44010,Fund 184,2,2,3,4,1993-02-10
44011,Fund 110,6,3,3,5,2022-02-10
44012,Fund 51,3,6,2,3,1994-02-26
44013,Fund 79,4,5,3,4,2018-07-17
44014,Fund 132,2,5,3,1,2005-10-16
44015,Fund 4,5,6,3,4,2016-11-07
44016,Fund 180,2,5,2,5,1993-05-08
44017,Fund 84,8,2,4,4,2002-09-03
44018,Fund 172,2,5,2,2,1999-07-20
44019,Fund 55,5,4,2,2,2001-06-19
44020,Fund 166,6,4,1,2,2020-10-18
44021,Fund 7,7,4,2,1,2004-10-16
44022,Fund 146,7,3,2,1,2002-01-14
44023,Fund 188,1,1,1,2,2012-06-16
44024,Fund 2,5,5,4,3,2019-08-20
44025,Fund 16,5,5,1,5,2009-11-23
44026,Fund 150,3,6,4,3,2002-01-03
44027,Fund 184,7,2,3,3,2012-10-28
44028,Fund 63,4,5,1,2,1995-01-18
44029,Fund 141,1,1,1,3,2018-05-14
44030,Fund 58,7,3,2,5,2006-01-23
44031,Fund 52,8,6,1,1,2015-04-11
44032,Fund 183,3,1,1,3,2000-03-21
44033,Fund 200,5,4,1,1,2006-01-01
44034,Fund 166,6,4,3,5,1992-10-15
44035,Fund 3,3,2,3,2,2018-08-03
44036,Fund 101,8,2,2,1,2006-10-11
44037,Fund 29,1,5,3,5,2015-08-18
44038,Fund 154,2,6,2,3,2014-12-02
44039,Fund 167,6,6,3,5,2019-12-18
44040,Fund 6,7,5,4,2,1996-11-18
44041,Fund 163,5,3,4,4,2012-10-17
44042,Fund 130,5,4,1,5,2007-06-07
44043,Fund 68,1,4,1,5,2022-12-28
44044,Fund 187,3,2,1,3,2007-11-06
44045,Fund 162,7,5,4,1,2020-07-04
44046,Fund 3,6,3,2,5,2015-09-15
44047,Fund 120,1,6,2,1,2019-04-17
44048,Fund 96,8,1,1,1,2011-07-20
44049,Fund 73,1,3,3,5,2000-07-13
44050,Fund 124,1,6,4,4,1993-10-14
44051,Fund 31,4,6,4,4,2003-07-15
44052,Fund 35,6,1,2,5,2019-04-24
44053,Fund 77,6,2,2,3,2005-08-08
44054,Fund 15,7,1,4,4,2007-07-26
44055,Fund 18,6,5,4,2,2019-01-15
44056,Fund 130,3,6,1,3,2018-03-21
44057,Fund 24,7,1,1,1,2004-09-16
44058,Fund 111,1,2,4,3,1999-03-06
44059,Fund 90,7,4,3,5,1996-09-11
44060,Fund 166,8,1,3,5,1990-05-04
44061,Fund 23,3,3,1,3,1994-02-26
44062,Fund 24,4,1,1,4,2011-04-12
44063,Fund 138,8,5,3,2,1997-09-03
44064,Fund 63,2,6,4,3,2017-08-06
44065,Fund 131,4,2,2,5,1996-10-15
44066,Fund 176,8,4,4,1,2007-12-01
44067,Fund 129,2,2,1,3,2010-09-12
44068,Fund 53,5,6,3,5,2019-10-10
44069,Fund 122,7,1,3,4,2000-09-24
44070,Fund 169,6,3,4,2,2019-11-27
44071,Fund 10,7,2,1,2,2019-03-15
44072,Fund 90,2,4,1,2,2016-04-02
44073,Fund 65,1,3,2,1,2015-09-21
44074,Fund 177,1,2,1,2,2011-11-16
44075,Fund 123,2,6,4,5,2000-03-19
44076,Fund 84,3,2,2,4,2004-11-16
44077,Fund 92,8,4,4,5,2010-12-20
44078,Fund 168,7,2,2,1,1993-08-11
44079,Fund 150,1,2,1,2,1996-03-13
44080,Fund 95,8,5,2,4,2022-06-06
44081,Fund 80,8,4,4,1,2012-09-02
44082,Fund 146,3,1,2,1,2006-09-17
44083,Fund 150,8,6,3,3,2009-04-08
44084,Fund 147,2,2,4,4,1992-01-05
44085,Fund 125,4,3,4,3,2002-08-15
44086,Fund 181,7,3,2,4,2012-01-14
44087,Fund 35,4,3,1,4,2007-08-02
44088,Fund 20,4,5,2,2,2016-05-01
44089,Fund 183,1,2,4,2,1990-06-24
44090,Fund 76,7,2,2,1,1990-01-21
44091,Fund 131,6,4,4,4,2016-08-04
44092,Fund 105,5,6,2,1,2017-06-09
44093,Fund 197,1,3,1,5,2019-03-04
44094,Fund 103,6,1,4,5,2012-08-09
44095,Fund 134,4,1,3,4,2002-03-06
44096,Fund 65,6,2,4,2,2008-03-23
44097,Fund 70,1,4,3,3,2002-05-04
44098,Fund 87,3,5,4,3,1994-12-24
44099,Fund 134,4,6,1,5,1990-02-27
44100,Fund 167,8,5,2,5,2012-07-16
44101,Fund 57,8,5,3,4,2021-01-06
44102,Fund 186,5,1,2,5,2017-11-16
44103,Fund 83,2,3,4,5,1998-06-26
44104,Fund 177,7,5,2,4,1997-07-09
44105,Fund 54,3,2,2,4,1999-07-17
44106,Fund 11,7,5,3,1,1992-10-12
44107,Fund 190,3,2,3,1,2018-10-24
44108,Fund 20,1,4,1,1,2012-08-15
44109,Fund 148,8,3,2,2,2017-05-13
44110,Fund 128,6,3,3,4,1997-10-13
44111,Fund 135,4,2,3,3,1994-05-28
44112,Fund 53,4,1,3,3,1994-05-07
44113,Fund 168,4,4,4,3,1994-07-19
44114,Fund 180,8,1,4,2,2005-10-16
44115,Fund 82,3,3,1,4,1998-02-19
44116,Fund 186,1,3,1,5,2010-10-03
44117,Fund 191,5,5,4,5,1998-03-26
44118,Fund 43,7,2,3,4,2014-03-13
44119,Fund 137,1,3,2,5,2020-09-16
44120,Fund 186,4,1,2,5,2007-12-19
44121,Fund 91,4,5,2,5,1994-11-27
44122,Fund 127,3,6,1,4,2001-09-05
44123,Fund 155,6,6,4,1,1994-07-04
44124,Fund 100,4,1,4,1,2007-08-14
44125,Fund 125,6,4,4,4,1991-06-15
44126,Fund 188,8,4,4,2,1997-02-26
44127,Fund 194,8,1,3,2,2009-01-11
44128,Fund 78,4,6,1,5,2019-06-12
44129,Fund 44,5,1,1,3,2016-11-15
44130,Fund 32,1,1,1,2,2022-04-19
44131,Fund 105,3,5,2,2,1994-07-14
44132,Fund 117,4,2,1,4,2022-01-24
44133,Fund 158,4,1,1,4,1991-07-15
44134,Fund 115,8,1,1,5,2004-05-09
44135,Fund 182,5,5,1,3,1990-05-05
44136,Fund 129,5,3,4,1,2020-02-16
44137,Fund 96,8,1,1,5,2022-04-10
44138,Fund 129,7,2,4,4,2018-10-25
44139,Fund 102,7,2,3,4,2017-08-13
44140,Fund 181,8,5,4,4,2021-12-06
44141,Fund 86,6,3,4,3,1992-09-07
44142,Fund 143,1,3,3,2,2016-06-13
44143,Fund 30,7,6,2,3,2019-07-18
44144,Fund 72,7,1,4,5,2018-01-26
44145,Fund 85,4,6,3,2,1992-02-25
44146,Fund 190,8,5,4,2,1993-06-12
44147,Fund 112,2,5,1,3,1997-01-11
44148,Fund 159,7,6,2,2,2012-12-23
44149,Fund 4,5,1,1,5,2005-04-20
44150,Fund 59,1,6,2,4,2008-12-13
44151,Fund 68,7,6,1,5,2018-05-19
44152,Fund 178,1,2,1,4,2000-10-15
44153,Fund 70,3,4,1,2,2019-08-04
44154,Fund 128,1,1,3,3,2007-05-12
44155,Fund 164,8,4,3,5,1993-10-20
44156,Fund 12,5,5,1,1,2016-12-19
44157,Fund 129,2,4,1,3,2002-10-05
44158,Fund 30,8,4,4,3,1998-07-21
44159,Fund 72,8,5,3,1,2007-10-16
44160,Fund 108,8,6,3,4,1991-02-16
44161,Fund 88,7,2,2,5,2020-06-11
44162,Fund 27,5,2,2,3,2003-08-06
44163,Fund 90,2,6,4,4,2021-11-26
44164,Fund 187,7,1,3,5,1999-03-13
44165,Fund 95,8,5,3,4,2018-05-11
44166,Fund 46,6,4,2,2,2004-05-21
44167,Fund 195,7,3,1,4,2000-04-03
44168,Fund 65,4,3,2,5,2021-12-02
44169,Fund 68,5,5,1,5,1997-02-26
44170,Fund 136,4,1,4,2,1992-08-24
44171,Fund 45,8,4,1,2,2001-10-03
44172,Fund 70,1,4,3,5,2018-06-01
44173,Fund 97,6,6,4,3,2008-11-09
44174,Fund 123,8,2,3,3,1998-12-15
44175,Fund 52,2,1,1,2,2000-08-07
44176,Fund 29,3,5,2,4,1995-12-05
44177,Fund 174,8,4,1,3,2012-11-12
44178,Fund 150,6,4,4,2,2009-12-24
44179,Fund 194,1,2,1,2,2012-07-08
44180,Fund 109,5,6,2,1,2019-02-12
44181,Fund 101,8,6,4,1,2017-08-04
44182,Fund 86,3,6,4,5,1990-07-07
44183,Fund 32,4,4,1,5,2008-09-03
44184,Fund 198,6,2,1,5,2016-02-21
44185,Fund 118,6,4,2,2,1999-04-25
44186,Fund 51,3,1,3,1,2005-07-22
44187,Fund 98,7,1,1,1,1995-05-27
44188,Fund 108,7,6,4,5,2003-06-28
44189,Fund 197,5,2,3,1,2001-01-21
44190,Fund 187,1,6,4,5,2005-03-06
44191,Fund 93,3,2,4,5,2014-09-17
44192,Fund 35,8,6,1,3,1994-04-03
44193,Fund 119,2,6,1,5,2020-12-04
44194,Fund 189,3,3,3,3,2002-03-24
44195,Fund 125,3,1,3,1,2018-01-07
44196,Fund 5,1,6,2,4,2012-11-11
44197,Fund 182,7,6,1,3,1996-08-09
44198,Fund 107,3,2,2,4,2014-05-07
44199,Fund 163,7,6,3,5,1999-06-09
44200,Fund 145,8,5,2,3,2014-11-16
44201,Fund 39,5,2,1,5,1998-05-13
44202,Fund 98,4,6,1,3,2021-10-09
44203,Fund 123,1,4,1,1,2004-08-01
44204,Fund 30,6,1,2,4,2020-07-04
44205,Fund 111,3,1,3,4,2002-05-02
44206,Fund 25,8,2,2,4,1990-08-11
44207,Fund 58,1,3,2,4,1996-09-10
44208,Fund 105,7,4,4,4,2008-05-19
44209,Fund 56,2,6,4,3,2020-05-11
44210,Fund 156,8,1,1,4,2020-02-04
44211,Fund 117,3,3,4,5,1993-11-16
44212,Fund 144,3,5,2,1,2000-01-20
44213,Fund 26,6,4,1,4,2020-07-19
44214,Fund 68,3,4,4,4,2018-02-03
44215,Fund 139,7,3,3,2,2002-08-10
44216,Fund 192,6,1,2,2,2014-03-21
44217,Fund 49,1,2,4,2,2006-01-26
44218,Fund 94,1,5,3,5,1994-09-20
44219,Fund 149,6,5,1,3,2018-06-07
44220,Fund 183,5,6,4,2,1992-01-03
44221,Fund 168,2,1,1,4,2012-10-27
44222,Fund 105,1,4,4,1,1997-11-08
44223,Fund 194,8,1,2,3,1994-11-22
44224,Fund 13,4,3,3,4,2003-12-02
44225,Fund 100,3,4,1,4,1993-10-01
44226,Fund 50,2,6,4,5,1994-01-10
44227,Fund 185,3,3,2,1,2021-02-22
44228,Fund 87,1,4,4,3,2000-06-13
44229,Fund 91,7,4,1,5,1995-11-23
44230,Fund 7,8,1,1,1,2009-09-08
44231,Fund 33,6,1,2,2,2016-11-27
44232,Fund 6,8,1,3,3,2004-03-25
44233,Fund 53,5,6,2,1,2008-08-13
44234,Fund 151,4,5,4,2,2020-07-28
44235,Fund 5,2,3,3,2,2002-12-01
44236,Fund 200,2,1,3,3,2012-08-28
44237,Fund 159,6,3,2,2,2007-12-12
44238,Fund 91,8,2,3,1,1994-03-26
44239,Fund 1,6,3,2,3,2021-11-17
44240,Fund 72,1,1,2,1,2013-05-18
44241,Fund 130,8,6,1,3,2022-08-25
44242,Fund 133,2,1,3,2,1990-09-21
44243,Fund 189,1,4,3,4,2014-09-14
44244,Fund 86,8,4,3,5,2018-10-18
44245,Fund 70,7,2,2,1,1999-04-22
44246,Fund 97,4,6,4,1,2015-03-21
44247,Fund 153,3,1,4,1,2006-03-01
44248,Fund 137,5,5,4,4,2017-07-01
44249,Fund 149,8,4,1,4,2000-04-05
44250,Fund 15,2,2,4,4,2016-12-01
44251,Fund 44,3,5,3,1,2000-02-03
44252,Fund 26,6,1,3,3,1995-03-05
44253,Fund 26,3,5,1,1,1993-09-06
44254,Fund 134,4,6,1,3,1997-08-18
44255,Fund 80,1,3,2,5,1998-09-16
44256,Fund 136,5,4,3,1,2021-07-02
44257,Fund 152,2,5,1,1,2011-09-04
44258,Fund 187,4,3,1,2,2000-05-21
44259,Fund 123,6,5,1,5,2017-12-24
44260,Fund 29,4,6,2,5,2010-03-04
44261,Fund 91,7,5,4,1,2009-02-26
44262,Fund 184,8,2,3,2,1993-06-09
44263,Fund 120,1,5,2,2,2016-08-05
44264,Fund 192,1,3,4,4,1997-04-25
44265,Fund 10,4,5,3,3,1995-09-06
44266,Fund 38,2,1,3,4,2015-12-18
44267,Fund 75,8,3,3,5,2017-01-04
44268,Fund 64,1,6,3,5,2020-08-26
44269,Fund 22,1,3,2,2,1994-06-17
44270,Fund 66,2,2,2,2,2016-02-02
44271,Fund 116,1,1,3,4,2005-02-06
44272,Fund 25,5,2,1,2,1994-01-12
44273,Fund 119,5,2,4,2,2021-12-10
44274,Fund 11,2,3,3,1,1996-09-28
44275,Fund 7,2,6,1,1,2009-08-17
44276,Fund 49,3,2,2,3,1996-01-14
44277,Fund 194,3,5,3,4,2000-07-26
44278,Fund 50,1,6,1,4,2010-08-28
44279,Fund 139,1,6,4,3,1992-09-19
44280,Fund 119,5,3,2,2,1992-02-11
44281,Fund 21,4,1,1,4,2019-02-23
44282,Fund 148,4,4,1,3,2004-11-22
44283,Fund 37,6,6,3,1,2017-01-08
44284,Fund 73,5,3,3,3,2006-12-16
44285,Fund 172,8,1,2,2,2010-11-04
44286,Fund 131,1,2,2,2,1995-09-23
44287,Fund 103,4,4,2,4,2001-01-21
44288,Fund 156,7,1,2,1,2016-12-09
44289,Fund 32,5,3,1,3,1991-09-03
44290,Fund 36,2,2,3,3,2003-08-25
44291,Fund 170,6,5,4,5,2012-02-14
44292,Fund 54,1,6,2,1,2017-03-11
44293,Fund 71,1,1,3,5,2021-12-22
44294,Fund 176,3,5,3,1,2020-07-21
44295,Fund 184,3,1,4,5,2010-04-02
44296,Fund 39,1,3,2,5,2018-04-25
44297,Fund 51,6,5,1,1,1995-06-10
44298,Fund 55,5,4,2,5,1998-11-03
44299,Fund 50,8,1,1,4,2010-03-24
44300,Fund 14,2,4,3,5,1995-01-19
44301,Fund 117,3,5,4,2,1998-03-19
44302,Fund 180,4,4,4,5,2019-05-26
44303,Fund 91,5,2,4,2,1998-01-19
44304,Fund 148,3,2,3,5,1999-09-01
44305,Fund 7,2,5,1,1,2014-09-10
44306,Fund 93,7,5,2,4,1996-01-11
44307,Fund 85,1,3,4,4,2013-01-20
44308,Fund 107,7,4,3,3,2013-12-15
44309,Fund 29,8,3,2,5,2009-12-01
44310,Fund 106,4,1,1,2,2019-07-15
44311,Fund 148,7,3,4,1,2011-08-18
44312,Fund 105,8,3,1,5,2019-01-15
44313,Fund 171,3,5,1,5,2019-04-16
44314,Fund 126,3,2,2,3,2009-03-01
44315,Fund 63,5,2,1,1,2021-03-05
44316,Fund 116,4,4,4,5,2010-11-27
44317,Fund 59,6,4,2,5,1997-02-09
44318,Fund 146,4,6,3,4,1997-05-08
44319,Fund 76,1,4,3,4,2004-10-04
44320,Fund 15,2,2,1,4,2020-06-03
44321,Fund 133,4,1,2,4,2020-12-21
44322,Fund 42,1,6,4,1,1990-06-04
44323,Fund 149,7,3,2,4,2001-02-06
44324,Fund 42,3,5,2,3,2008-01-10
44325,Fund 57,2,2,3,5,2005-10-08
44326,Fund 132,3,5,4,5,2001-05-22
44327,Fund 183,1,4,3,1,2022-02-03
44328,Fund 99,3,1,1,3,2022-08-18
44329,Fund 56,3,1,1,4,1997-08-03
44330,Fund 141,8,5,1,3,1995-06-15
44331,Fund 186,7,2,1,2,2010-02-11
44332,Fund 53,1,3,4,5,1995-10-19
44333,Fund 186,8,4,3,3,1993-06-24
44334,Fund 178,6,1,2,5,2000-05-14
44335,Fund 85,8,4,1,3,1996-12-16
44336,Fund 180,3,3,4,4,1996-04-17
44337,Fund 123,1,1,3,5,2016-09-23
44338,Fund 114,5,4,3,4,2013-04-07
44339,Fund 147,7,2,4,2,2009-12-18
44340,Fund 200,4,3,2,4,2016-08-27
44341,Fund 136,3,6,2,2,1997-08-02
