fund_id,nav,aum_in_cr,expense_ratio,1yr_return,3yr_return,5yr_return
48469,212.98,12908.71,0.57,10.47,10.7,12.44
48470,228.26,13018.48,0.7,14.43,21.24,21.03
48471,288.29,1366.73,1.74,31.71,9.1,10.6
48472,114.65,43070.91,1.4,-9.7,-4.05,23.47
48473,361.38,14514.2,1.38,30.33,8.72,10.32
48474,163.55,12294.94,1.64,-1.04,19.59,9.85
48475,201.54,44406.99,1.27,17.44,28.15,18.37
48476,343.17,27498.99,0.95,9.73,3.8,14.91
48477,223.26,1154.53,2.32,-7.32,6.91,24.12
48478,264.02,31240.33,2.37,-7.26,29.17,2.0
48479,298.39,22157.26,1.45,-4.58,0.73,3.49
48480,40.7,48455.82,1.09,1.75,22.41,11.81
48481,486.76,12265.56,1.68,-3.96,19.07,10.82
48482,310.94,43170.2,1.38,18.79,8.36,7.21
48483,119.22,43720.19,1.95,25.05,19.34,21.05
48484,191.35,5027.86,0.75,32.31,12.2,3.88
48485,67.76,42992.7,1.69,-4.51,17.94,16.79
48486,288.27,37185.58,1.49,3.02,19.81,23.86
48487,38.22,40422.98,1.78,-9.1,20.79,6.38
48488,39.38,12426.29,1.89,13.81,3.09,4.13
48489,275.41,26260.19,1.01,24.3,26.84,24.82
48490,344.27,38748.76,1.9,3.57,21.33,6.35
48491,464.95,12785.01,1.43,3.75,18.12,15.02
48492,356.75,19977.08,2.09,6.61,20.44,4.2
48493,478.9,18317.64,1.12,-7.61,15.81,21.69
48494,446.92,27179.28,0.95,-7.4,23.05,11.96
48495,367.12,4983.37,1.39,-2.76,15.77,24.2
48496,451.23,42308.18,2.02,34.27,2.56,16.0
48497,378.27,12045.92,2.36,18.96,4.44,2.78
48498,453.02,47492.08,0.67,9.87,-4.36,10.22
48499,286.07,32411.74,2.55,37.55,17.63,22.97
48500,329.56,39076.93,0.84,11.61,-0.49,17.38
48501,132.88,47965.01,1.59,36.7,25.24,7.57
48502,490.93,3325.03,2.5,23.51,-2.34,19.22
48503,94.77,17514.86,1.23,30.58,25.83,19.79
48504,432.43,43461.85,1.13,37.21,18.08,20.0
48505,84.88,29978.83,1.78,11.34,0.33,3.62
48506,79.89,5119.38,1.08,-8.9,25.34,22.66
48507,451.73,43439.52,2.88,-5.55,6.83,13.16
48508,259.35,33960.89,2.87,27.8,-4.19,2.61
48509,336.82,13590.7,2.07,4.97,17.32,11.29
48510,159.23,22188.0,1.56,15.51,12.42,20.47
48511,101.58,27587.07,2.64,6.57,-3.63,9.33
48512,245.31,11601.0,1.58,-3.18,-0.79,14.26
48513,233.3,11985.7,0.92,29.36,23.03,17.78
48514,468.55,21346.79,0.72,-0.3,-3.15,23.86
48515,38.01,27227.4,1.7,37.21,9.24,15.96
48516,85.64,25975.32,0.8,22.86,9.65,9.6
48517,152.88,35125.2,0.63,35.66,8.03,12.39
48518,354.22,12262.74,0.72,22.58,24.2,1.47
48519,438.77,14855.71,2.65,-0.5,-2.82,15.0
48520,227.26,17814.8,1.4,12.84,14.29,23.77
48521,135.28,43207.92,0.7,-1.37,29.65,15.17
48522,463.05,26704.48,1.71,-5.6,-2.84,7.66
48523,103.2,12612.24,2.68,1.57,19.78,6.35
48524,499.4,36985.37,0.52,37.01,-4.95,3.84
48525,304.34,1904.37,1.96,19.77,7.52,17.02
48526,448.76,6420.79,2.71,37.82,14.61,23.0
48527,388.52,16424.48,2.06,10.14,20.89,1.19
48528,185.9,4057.44,0.83,13.87,16.55,1.17
48529,281.78,10958.75,2.9,23.41,27.09,11.64
48530,150.73,34518.5,1.13,24.12,7.32,1.29
48531,172.94,29286.21,1.75,9.18,5.96,20.78
48532,242.45,14066.0,1.05,11.31,13.45,17.8
48533,287.56,17187.6,2.25,29.35,0.98,12.15
48534,166.92,33695.57,1.92,-4.75,29.43,8.66
48535,254.47,49687.58,1.19,4.97,22.23,23.17
48536,399.11,34837.84,2.73,1.79,5.84,5.3
48537,410.83,18250.43,1.24,4.62,6.81,9.72
48538,304.38,34310.3,2.78,-3.83,8.06,14.91
48539,262.34,10469.98,1.87,26.33,18.96,8.92
48540,329.14,49749.36,2.66,13.39,21.5,3.6
48541,226.21,33390.83,1.43,3.66,19.74,19.04
48542,388.5,32306.5,1.16,12.74,-2.84,5.35
48543,367.02,45278.04,1.33,38.42,23.78,23.52
48544,72.73,35230.65,2.15,-5.86,3.9,8.55
48545,43.77,22787.12,2.97,11.03,2.93,8.66
48546,251.41,39651.16,1.34,30.58,-3.25,16.01
48547,283.18,14014.79,1.92,20.04,0.85,5.71
48548,438.6,42929.39,1.27,-5.58,2.86,23.4
48549,464.58,36992.94,1.91,8.16,11.86,10.82
48550,246.66,27756.04,2.85,33.91,23.61,16.84
48551,139.3,48265.03,2.66,4.11,-3.89,9.65
48552,152.64,23789.61,1.9,12.51,8.01,22.13
48553,171.12,16350.76,1.53,-1.32,0.45,5.75
48554,416.65,49919.76,1.93,25.32,6.68,18.59
48555,418.9,18844.61,1.76,33.85,-3.65,14.62
48556,328.09,33761.99,1.21,3.2,6.57,18.75
48557,372.01,40728.32,2.64,35.61,7.84,16.55
48558,396.8,17875.56,2.58,11.89,1.61,17.77
48559,284.18,18696.73,2.27,-5.49,7.14,11.87
48560,29.84,22283.07,2.35,16.04,26.22,0.12
48561,357.93,7698.04,1.14,8.28,23.73,4.72
48562,467.26,31656.28,0.52,-1.7,-4.14,24.82
48563,486.54,29182.2,1.24,8.61,16.71,12.15
48564,478.55,12374.88,2.09,35.55,3.44,9.24
48565,459.13,27082.16,2.02,27.67,23.89,11.57
48566,230.76,27764.99,2.43,9.58,0.62,17.37
48567,194.8,45175.15,1.09,19.52,22.85,16.23
48568,469.65,43047.51,2.76,2.58,22.81,9.03
48569,55.4,6851.25,2.25,-9.65,29.31,20.84
48570,440.11,45541.42,2.49,35.25,19.07,3.03
48571,418.44,860.34,2.7,30.18,0.28,21.18
48572,457.15,24084.68,2.5,13.21,5.97,15.44
48573,120.88,22876.14,0.87,-2.13,22.14,24.02
48574,134.82,943.84,1.4,29.83,16.62,18.92
48575,57.01,10979.8,2.24,13.17,25.0,21.78
48576,244.61,39829.68,2.94,24.8,-3.49,23.41
48577,138.66,10519.6,0.57,19.82,29.48,12.54
48578,123.33,4098.6,2.89,27.79,22.59,24.33
48579,203.74,24178.48,2.8,-9.46,11.23,1.48
48580,254.85,45990.89,0.71,26.83,18.71,8.15
48581,49.23,42722.87,2.2,7.19,24.2,3.11
48582,165.56,11985.69,1.97,-0.75,6.88,0.36
48583,417.7,29805.81,0.96,3.08,23.48,1.43
48584,274.05,34170.9,1.28,-5.3,4.65,4.07
48585,75.93,2085.36,2.12,-2.13,28.39,1.79
48586,129.85,42687.58,2.88,30.93,23.26,9.96
48587,364.86,37119.06,0.66,39.18,6.96,18.19
48588,249.24,49299.91,2.24,-6.71,0.13,13.2
48589,236.16,8659.29,2.15,3.54,18.05,17.64
48590,173.25,26337.92,1.57,-7.56,29.02,12.67
48591,316.9,38023.56,1.04,-7.7,-4.04,19.28
48592,300.75,20463.61,1.43,-1.54,2.1,14.59
48593,248.94,41286.76,2.77,17.55,20.4,13.68
48594,134.16,3283.19,1.65,4.69,-3.23,20.96
48595,263.9,12994.46,1.36,35.76,-3.74,8.5
48596,84.97,11654.68,1.97,22.23,11.31,22.65
48597,427.29,29574.32,0.56,0.43,27.04,11.08
48598,11.09,23939.95,0.74,-0.54,0.47,12.75
48599,262.18,29668.41,0.64,7.73,3.59,10.34
48600,193.42,7202.02,2.6,36.45,24.99,10.82
48601,230.32,27856.05,1.64,29.95,23.43,23.14
48602,428.36,17981.88,1.13,16.8,10.07,6.47
48603,221.09,19084.09,1.8,-8.48,23.45,1.58
48604,410.77,9545.6,2.98,38.91,11.55,21.34
48605,412.88,32286.47,1.0,13.14,9.72,2.09
48606,134.54,5310.25,1.35,4.43,-2.73,12.09
48607,81.13,43553.98,1.03,17.78,21.61,24.33
48608,192.46,14621.38,2.38,38.88,24.68,14.09
48609,437.98,34800.68,1.98,25.18,25.99,5.24
48610,366.67,36166.76,0.98,37.5,16.81,7.4
48611,176.73,36644.78,1.98,3.09,-3.07,12.52
48612,55.73,17590.58,2.1,33.28,14.86,2.62
48613,495.81,9560.76,2.78,40.0,17.6,3.3
48614,224.01,17907.39,0.99,28.37,26.48,1.9
48615,309.19,35375.28,1.91,-4.98,25.2,9.0
48616,389.07,18192.85,1.38,2.71,13.22,19.72
48617,146.55,45479.96,2.09,17.04,18.6,16.49
48618,80.86,29383.56,0.93,1.06,9.08,14.21
48619,332.38,25039.93,1.11,-4.61,2.02,21.64
48620,36.62,14074.16,2.84,1.62,28.7,23.76
48621,386.27,7831.74,2.53,-7.71,26.68,21.91
48622,55.67,19697.28,2.06,9.16,9.36,21.36
48623,20.28,26116.19,2.32,-9.48,19.23,17.74
48624,150.95,44373.94,1.5,2.16,19.92,3.45
48625,272.7,26451.66,2.99,-0.68,7.46,0.08
48626,69.09,32804.26,2.27,19.45,0.81,18.26
48627,381.41,20281.98,2.89,18.21,1.74,3.32
48628,314.34,33147.29,0.72,29.84,12.71,20.57
48629,46.54,5337.8,2.96,27.64,12.24,4.06
48630,109.57,9259.79,2.56,15.41,17.03,24.63
48631,282.3,41916.55,1.73,24.65,8.63,19.05
48632,383.03,43302.51,2.95,2.07,1.19,19.5
48633,221.41,40265.8,2.51,-9.72,25.52,18.74
48634,135.58,36164.93,2.73,15.4,28.96,24.99
48635,378.83,27029.33,2.77,-6.55,-1.94,2.73
48636,361.15,42664.38,1.2,16.13,-3.92,9.18
48637,320.42,24899.68,2.53,31.17,16.69,8.05
48638,421.28,36736.86,0.7,36.2,11.87,16.82
48639,279.39,43398.02,0.78,-8.67,19.5,14.51
48640,284.03,36385.96,2.04,-1.93,19.42,23.22
48641,108.78,39003.72,0.73,34.28,1.94,2.64
48642,331.11,48771.18,0.91,23.69,21.31,12.55
48643,205.02,16746.7,2.37,35.14,8.93,5.92
48644,416.8,24181.07,1.92,-7.74,27.79,9.67
48645,438.5,42452.84,2.72,-6.76,16.8,5.85
48646,376.73,41388.89,2.27,1.79,18.96,10.04
48647,188.12,1398.81,1.81,-9.87,5.52,12.67
48648,226.94,42577.36,2.6,9.62,28.01,24.18
48649,491.34,22779.75,1.65,30.68,13.91,8.37
48650,59.28,14828.98,0.7,22.07,9.9,14.24
48651,312.48,11266.36,2.38,24.21,26.93,19.27
48652,73.03,20740.61,0.51,0.08,29.31,23.75
48653,144.77,35574.01,1.21,-5.81,22.35,23.53
48654,290.81,34855.57,1.29,0.79,21.11,22.53
48655,316.98,16349.18,2.02,29.98,15.66,19.78
48656,386.79,9296.04,0.64,11.22,18.77,7.97
48657,427.84,13370.55,1.87,18.49,-2.37,5.17
48658,241.13,30997.58,1.41,21.74,5.16,2.76
48659,34.11,18409.68,0.62,19.21,19.48,10.89
48660,228.08,31201.99,0.88,-4.52,-2.53,6.55
48661,262.44,45089.84,2.23,25.09,25.46,14.51
48662,293.05,44641.2,2.2,19.71,17.71,13.16
48663,415.42,14274.73,0.69,30.11,25.05,5.43
48664,320.12,25827.23,0.69,9.39,2.85,3.33
48665,328.05,6092.78,1.05,30.41,23.92,18.57
48666,346.36,10789.44,2.14,6.46,-2.09,20.07
48667,147.09,8509.23,1.47,26.72,5.98,11.66
48668,28.24,15465.47,2.93,7.51,13.03,6.6
48669,164.52,10552.37,1.05,-8.88,7.97,0.17
48670,333.25,28888.2,1.05,22.87,15.4,3.13
48671,327.03,29154.69,1.37,38.58,27.41,2.35
48672,190.71,37255.58,2.61,29.6,1.82,4.31
48673,208.47,35086.43,1.03,17.49,3.9,15.79
48674,340.01,19441.28,2.21,16.17,20.46,2.93
48675,400.33,24066.43,0.87,15.55,17.05,24.99
48676,180.55,49170.88,1.03,2.43,29.97,13.26
48677,281.22,40813.34,2.36,-8.56,-0.93,16.94
48678,437.7,45268.69,0.69,18.61,14.83,3.6
48679,101.94,12537.58,2.43,33.03,19.52,17.97
48680,65.55,39629.89,1.82,25.15,21.73,10.48
48681,327.29,11677.51,2.74,9.77,-3.82,4.01
48682,306.89,21537.67,2.9,-8.84,2.77,2.0
48683,98.45,21079.13,1.73,17.62,7.57,22.04
48684,441.74,16702.25,1.22,-4.36,13.8,17.44
48685,16.69,9498.75,0.83,35.61,2.26,21.05
48686,185.91,122.52,2.27,31.21,20.51,13.88
48687,125.19,14171.77,1.35,37.63,21.14,6.74
48688,45.56,36892.8,2.95,33.09,10.77,8.15
48689,183.26,43356.79,2.95,8.99,-2.77,19.17
48690,103.04,32988.23,1.7,37.77,17.98,5.52
48691,113.05,45596.15,0.83,37.32,18.56,19.44
48692,149.61,34700.27,2.91,-4.74,11.24,8.66
48693,58.43,19578.37,0.71,19.19,27.12,10.53
48694,194.87,27305.18,0.79,-2.09,-1.29,16.01
48695,415.61,1657.23,2.43,15.13,26.51,12.09
48696,474.24,15362.65,0.88,24.98,28.98,22.57
48697,145.9,41202.58,1.02,1.93,22.15,17.55
48698,355.33,14588.25,0.97,28.24,13.99,21.71
48699,261.81,37377.71,1.7,23.28,2.81,5.06
48700,332.19,28825.04,2.95,1.93,-2.85,23.85
48701,106.23,29575.67,2.82,23.57,7.43,3.92
48702,190.15,3742.52,0.89,39.82,5.72,8.74
48703,89.52,9619.1,2.07,14.08,20.74,3.7
48704,428.15,19542.94,2.37,7.8,24.97,7.05
48705,133.12,48470.28,1.0,27.11,9.3,14.55
48706,390.38,46276.48,1.47,-2.43,26.1,6.92
48707,178.21,48207.29,1.65,29.13,21.37,9.94
48708,264.49,48983.49,1.14,37.52,5.38,20.8
48709,285.06,18564.93,2.06,-4.84,24.39,21.74
48710,341.61,24042.54,2.46,12.93,28.69,3.66
48711,146.77,41124.64,1.77,14.26,0.3,17.45
48712,299.86,47902.33,2.06,-8.98,24.53,3.98
48713,434.45,14924.67,2.6,6.28,-2.82,19.43
48714,444.59,26852.24,1.16,0.87,8.95,0.68
48715,112.97,37415.04,2.0,15.3,25.13,17.13
48716,302.31,15946.5,0.58,34.75,3.2,6.9
48717,410.6,2671.74,1.29,26.4,2.34,18.06
48718,178.6,18229.21,1.48,33.99,1.87,15.08
48719,117.42,14465.58,2.47,36.66,21.35,2.2
48720,309.71,48320.95,2.83,-9.53,2.04,4.59
48721,358.36,105.02,2.34,17.52,25.52,13.43
48722,487.71,9083.14,2.67,25.15,19.24,8.93
48723,200.04,12783.61,0.71,4.7,-2.14,7.9
48724,261.41,24675.56,2.23,-6.32,29.56,6.53
48725,193.58,11147.38,2.84,4.31,-0.47,3.46
48726,249.15,36870.6,1.42,-5.76,1.93,18.42
48727,327.43,48842.69,1.49,1.14,24.75,11.19
48728,464.84,7235.82,2.09,9.64,12.84,18.61
48729,412.75,11837.64,2.96,17.98,16.95,10.66
48730,431.12,13601.71,1.74,10.6,0.97,14.14
48731,48.15,1249.73,2.97,4.38,18.33,21.75
48732,424.2,39346.11,2.69,32.14,23.81,6.41
48733,412.84,26598.04,2.08,36.92,0.61,2.47
48734,138.38,30283.79,2.07,19.86,2.3,18.14
48735,73.28,442.67,1.95,-0.18,-0.46,5.3
48736,183.05,27945.45,0.69,-5.18,7.31,24.49
48737,84.56,19926.11,0.5,23.0,24.66,5.75
48738,270.01,32029.73,1.95,25.73,14.47,20.94
48739,274.6,21530.08,0.58,31.09,9.47,4.0
48740,300.18,36329.83,2.12,5.62,-2.81,8.98
48741,79.4,16538.31,2.57,28.49,23.05,10.42
48742,332.17,10827.81,1.17,-1.23,23.73,1.61
48743,414.76,20894.11,1.1,-2.87,7.36,13.11
48744,278.19,30099.16,2.52,-4.52,23.14,1.37
48745,306.61,16274.32,2.74,24.41,21.34,6.93
48746,39.89,7988.05,0.52,-7.19,8.11,1.03
48747,184.14,24034.68,2.89,18.78,-0.92,21.81
48748,97.4,6960.54,2.43,18.91,25.13,0.38
48749,340.3,27109.78,1.67,-9.85,8.52,18.07
48750,102.45,17672.8,0.54,30.53,28.41,16.03
48751,171.79,2560.35,1.42,6.04,-0.19,24.43
48752,400.37,48731.58,1.55,22.02,5.74,4.25
48753,316.41,34196.84,0.82,14.68,-3.19,13.33
48754,17.37,18073.66,1.03,18.92,18.19,5.9
48755,424.96,19053.64,0.63,28.64,0.95,13.24
48756,261.42,41702.53,2.33,7.07,18.72,5.18
48757,444.9,40795.12,1.29,18.32,23.64,17.61
48758,330.99,8253.13,0.85,0.66,7.62,13.51
48759,461.03,48334.17,2.8,-6.62,8.33,20.76
48760,194.11,21600.55,0.87,34.31,1.9,20.01
48761,397.76,38547.94,1.33,17.81,13.58,11.46
48762,79.54,41356.41,1.73,30.43,0.31,6.3
48763,234.86,15236.76,1.88,-0.88,11.93,20.19
48764,354.82,36370.85,1.6,4.42,19.0,11.42
48765,156.19,16674.73,2.23,-5.25,23.49,8.68
48766,118.0,21401.46,2.26,15.3,-0.53,11.96
48767,191.67,42476.51,1.35,27.22,6.48,19.92
48768,11.16,24095.34,2.55,19.38,8.41,1.38
48769,33.6,25899.34,1.79,14.98,-2.85,14.36
48770,448.83,13460.26,2.65,38.48,8.33,20.95
48771,298.85,6503.81,2.1,15.39,15.12,10.18
48772,297.13,45524.65,2.35,20.3,25.31,18.3
48773,252.51,31275.62,2.47,17.65,25.15,2.8
48774,483.15,24119.68,1.47,3.2,6.18,16.72
48775,176.53,1318.7,2.06,-5.9,11.26,22.55
48776,446.77,34347.19,2.77,38.92,17.96,14.01
48777,366.22,9777.68,0.82,15.04,18.32,19.63
48778,254.4,4221.1,0.98,10.75,4.56,17.97
48779,210.79,34201.3,1.19,23.95,16.93,14.9
48780,246.11,5282.6,2.95,-5.61,-0.64,16.54
48781,145.59,5123.09,1.26,19.08,26.15,23.65
48782,248.39,27897.62,0.93,22.91,23.72,0.55
48783,319.16,43805.44,0.73,-0.2,14.7,1.63
48784,178.06,27108.58,2.82,30.92,22.69,9.03
48785,121.35,5795.43,2.2,-4.46,21.47,10.21
48786,273.65,11166.91,2.74,-4.52,4.07,16.85
48787,462.22,45533.98,0.64,27.35,12.01,12.41
48788,398.83,46002.32,2.77,19.24,6.5,0.74
48789,168.84,40095.27,0.77,11.36,0.85,1.82
48790,468.27,41744.43,1.95,26.47,4.92,15.21
48791,371.94,28364.16,1.73,-8.39,0.06,22.87
48792,81.0,31525.43,0.87,25.56,7.5,17.33
48793,340.71,25076.5,2.34,20.43,2.16,7.95
48794,156.01,17058.2,1.6,-9.38,23.49,3.68
48795,235.94,48238.11,1.69,33.59,27.64,18.71
48796,127.5,10231.15,1.1,20.76,3.93,2.96
48797,480.04,7624.41,0.99,4.04,11.31,6.6
48798,343.5,7256.56,2.01,4.79,-1.15,1.88
48799,332.92,15001.52,0.76,22.29,11.56,19.1
48800,214.26,13036.92,1.36,9.25,-4.13,1.45
48801,230.83,23146.51,2.18,36.77,12.16,8.13
48802,289.26,33583.06,2.17,-9.39,27.5,11.79
48803,157.73,9461.07,1.08,14.81,-4.28,2.33
48804,14.02,43132.8,1.65,-6.26,17.35,4.91
48805,279.58,7637.0,2.05,23.52,16.72,19.56
48806,481.62,15191.56,2.93,6.52,24.88,24.33
48807,354.0,3533.21,1.9,39.49,10.24,0.83
48808,295.49,8157.79,0.88,13.66,24.94,17.9
48809,376.32,33557.81,0.61,13.87,10.98,9.54
48810,126.5,17804.01,2.37,28.35,11.21,14.75
48811,463.16,41208.34,2.24,-7.3,12.87,18.17
48812,88.02,26571.39,2.37,-6.48,24.84,13.45
48813,187.15,14567.72,0.67,19.93,20.07,4.68
48814,377.69,19221.12,1.58,26.44,11.03,8.02
48815,101.53,23972.39,2.84,1.44,19.12,7.13
48816,324.87,11360.26,0.55,9.68,28.93,14.2
48817,334.87,45575.87,2.72,-6.54,9.63,15.66
48818,490.94,11166.54,1.57,0.66,15.18,3.16
48819,465.13,11752.68,1.33,25.75,29.28,3.99
48820,135.18,28702.52,1.1,16.33,17.06,5.9
48821,258.33,34496.24,1.37,12.01,24.0,19.92
48822,85.92,27247.39,1.29,6.03,21.29,1.98
48823,146.0,19980.88,0.62,-9.28,20.75,8.16
48824,325.61,47304.88,2.28,37.05,18.84,8.16
48825,483.69,1665.42,2.47,-2.25,7.13,2.56
48826,15.91,13383.13,1.55,24.76,20.44,0.54
48827,495.47,32138.26,1.87,25.47,14.43,20.32
48828,153.21,8881.66,0.87,3.46,26.31,15.88
48829,195.68,15746.61,0.66,27.58,9.89,16.62
48830,199.95,46882.13,2.83,-0.13,11.25,0.17
48831,406.12,42282.66,2.8,31.65,24.01,5.94
48832,417.74,19194.83,1.74,-7.67,5.56,18.99
48833,179.37,23640.67,1.33,20.48,29.57,19.01
48834,288.45,1318.44,2.6,19.41,4.03,0.75
48835,360.16,42492.92,1.94,39.85,-3.63,22.16
48836,367.54,27122.82,1.17,26.09,8.51,1.98
48837,385.64,40448.55,0.98,-0.42,21.36,2.6
48838,473.42,30316.81,1.56,19.89,-2.04,2.27
48839,124.47,38109.79,2.83,36.05,11.21,11.65
48840,242.69,41172.5,1.87,33.11,7.7,22.11
48841,457.09,7846.92,0.62,30.67,7.57,17.2
48842,264.16,2712.59,1.95,11.97,7.54,5.52
48843,328.02,25079.57,2.92,39.0,-2.98,8.91
48844,336.77,47320.68,2.13,16.97,8.98,13.9
48845,49.24,8741.59,2.38,-5.19,28.4,7.42
48846,485.45,23813.69,1.1,15.43,27.02,23.42
48847,288.07,11191.54,0.78,27.57,24.14,5.53
48848,272.62,12842.89,2.79,39.35,17.93,2.85
48849,267.91,1274.25,1.34,0.26,11.68,15.38
48850,107.19,41671.59,1.04,-7.56,0.01,12.79
48851,181.42,19173.09,1.57,4.55,12.75,10.4
48852,486.92,44706.39,2.81,-0.01,15.08,10.3
48853,86.52,17121.72,1.76,33.38,-2.49,10.78
48854,177.15,9500.63,1.36,22.4,7.16,5.98
48855,376.28,23320.47,2.03,27.7,23.03,11.28
48856,46.82,45454.71,2.85,3.0,20.28,20.95
48857,307.02,34562.39,1.72,14.71,8.32,16.22
48858,201.28,5906.96,1.53,-9.25,-4.36,16.35
48859,460.16,29184.25,1.69,4.06,18.09,24.48
48860,330.62,33480.49,2.99,-3.19,0.64,6.93
48861,240.11,43320.76,1.15,34.89,14.7,23.33
48862,277.19,11316.55,2.59,33.35,29.67,2.88
48863,466.82,46741.22,2.45,13.25,13.75,15.07
48864,412.81,11040.05,0.75,-8.58,19.89,11.0
48865,278.96,33783.96,0.53,29.19,20.59,17.76
48866,473.98,40174.19,2.46,-8.8,17.03,0.1
48867,392.48,31576.6,1.01,-1.35,-4.9,5.37
48868,486.89,14681.24,1.33,5.63,25.24,13.46
48869,291.78,26832.37,2.86,36.9,-1.62,21.19
48870,165.1,41652.97,2.21,35.61,25.74,4.79
48871,96.57,8943.0,2.02,24.22,23.45,14.29
48872,192.97,45704.05,1.75,18.9,2.27,11.92
48873,468.23,44593.78,2.42,33.62,17.09,18.12
48874,403.69,20711.48,0.97,-6.14,27.52,17.83
48875,323.36,45066.76,1.08,39.96,18.44,3.17
48876,460.61,41954.56,1.89,-5.32,24.09,22.11
48877,200.81,29177.19,2.33,3.58,-3.65,23.75
48878,87.17,40871.03,2.71,37.94,2.75,4.2
48879,234.67,35733.14,1.09,25.28,-4.67,14.94
48880,50.46,22284.17,0.81,-2.21,14.83,24.05
48881,291.76,37250.7,1.05,-8.01,25.68,8.78
48882,241.12,35969.85,1.33,26.14,4.23,12.07
48883,246.1,31582.4,1.53,38.48,6.94,18.22
48884,102.29,43907.27,0.61,38.46,29.53,24.47
48885,437.47,879.34,1.69,19.02,29.52,1.07
48886,106.03,1147.18,2.5,25.61,22.54,7.56
48887,14.65,5977.54,0.93,-2.09,26.87,24.26
48888,456.75,16749.5,2.25,11.64,-3.13,2.09
48889,474.45,16730.33,1.33,23.93,3.23,15.13
48890,70.88,17339.57,1.11,39.33,5.77,21.04
48891,446.0,32681.76,1.0,18.28,2.65,12.68
48892,248.04,48692.09,2.51,38.4,22.11,22.9
48893,169.06,32679.75,3.0,31.24,28.05,18.5
48894,390.99,15757.99,1.98,11.79,-0.23,8.89
48895,190.17,36622.07,2.05,1.59,5.72,23.38
48896,217.15,25055.72,2.67,-3.65,16.58,2.18
48897,252.09,4969.04,1.84,7.4,1.48,20.61
48898,254.19,15010.95,2.15,-3.96,24.12,17.39
48899,219.53,46313.92,1.07,29.01,-2.07,11.4
48900,471.52,34151.56,2.26,19.25,27.38,16.98
48901,169.85,47978.96,1.61,36.86,26.43,0.67
48902,214.82,13779.48,1.95,15.72,7.4,17.63
48903,47.69,49963.11,1.3,32.71,20.37,0.14
48904,148.11,47286.59,1.89,36.85,1.34,14.85
48905,135.64,13902.34,0.62,31.12,19.78,17.41
48906,452.9,17075.73,2.49,10.18,-3.15,12.49
48907,125.37,26187.93,1.01,-0.27,23.57,17.46
48908,195.41,48005.38,1.56,37.63,8.74,8.92
48909,70.4,34234.57,1.11,-4.4,22.59,19.87
48910,496.79,25687.02,0.86,3.14,-4.23,11.26
48911,365.42,45385.15,2.45,5.85,4.09,11.47
48912,311.56,755.62,1.08,31.35,17.45,14.67
48913,39.99,30085.63,2.38,39.71,21.12,6.91
48914,197.17,19675.85,1.17,-4.57,9.71,6.82
48915,386.48,18837.04,2.25,4.79,6.63,6.25
48916,128.92,49161.3,1.12,29.92,21.84,6.79
48917,160.1,3135.33,1.07,1.84,-1.05,20.45
48918,31.6,16715.75,0.51,35.27,19.3,1.9
48919,404.99,34966.76,2.54,27.36,22.54,20.85
48920,144.28,31171.64,2.02,-0.48,7.74,14.2
48921,181.47,41525.13,1.08,14.93,0.16,20.56
48922,96.3,3934.07,2.65,36.25,24.34,12.39
48923,85.83,33352.22,1.07,29.49,-2.64,5.95
48924,179.79,25418.03,1.79,-8.14,10.32,7.21
48925,419.13,18736.13,2.91,9.43,1.79,1.78
48926,125.06,28707.88,0.68,29.97,19.52,15.9
48927,128.99,44905.88,1.85,23.38,20.55,4.74
48928,425.66,20351.01,1.43,1.79,11.07,4.13
48929,400.45,12984.63,2.94,2.22,5.05,19.08
48930,157.32,38949.96,2.95,0.94,15.78,5.47
48931,102.65,19026.47,2.37,33.76,-4.98,14.5
48932,232.45,9073.17,1.23,27.9,10.77,17.06
48933,102.44,1240.36,2.47,12.72,22.97,2.76
48934,269.58,3441.4,1.28,16.5,3.29,4.98
48935,52.01,23347.66,2.29,31.51,19.41,15.12
48936,257.89,29014.15,2.73,10.59,16.77,14.94
48937,80.82,37782.38,1.37,31.34,-0.71,19.05
48938,328.65,46282.37,0.58,20.65,14.85,24.36
48939,245.28,15121.51,1.32,2.57,1.8,13.7
48940,398.81,46344.01,2.43,14.04,16.07,16.15
48941,190.88,22740.39,1.99,4.38,9.19,18.63
48942,170.3,4182.49,0.68,14.86,10.52,12.74
48943,384.93,30578.97,0.64,-2.05,26.08,13.28
48944,186.0,45125.94,1.43,20.72,10.95,8.06
48945,390.49,41300.19,0.95,-7.47,17.6,11.71
48946,122.23,37311.1,2.82,33.09,28.24,17.33
48947,248.99,5794.88,1.29,8.06,29.36,19.34
48948,303.62,3242.2,1.2,-1.39,0.46,3.4
48949,449.91,39927.57,2.98,16.11,14.85,17.45
48950,437.14,5962.91,1.95,15.57,13.2,9.81
48951,488.92,20113.68,0.54,-6.71,-4.63,4.01
48952,56.16,36656.99,0.53,-2.75,14.96,23.32
48953,229.0,39491.92,0.73,0.02,11.83,14.77
48954,192.08,48151.48,0.8,22.05,24.66,14.37
48955,114.63,15976.99,2.48,31.37,28.32,5.62
48956,11.39,34963.52,2.3,12.59,25.28,18.82
48957,442.77,38915.78,0.69,7.98,12.13,1.91
48958,288.24,24224.57,1.96,5.31,24.57,11.37
48959,79.96,25362.18,2.89,38.4,5.69,21.91
48960,176.41,7657.01,1.73,7.64,23.08,23.23
